taxonName,subtype,geographyName,geographyIso2,eventDescription,eventStartDate,hostName,taxonRank,caseCount,deathCount
"""H5N1 subtype""","""H5N1""","""Pugneys Country Park""","""GB""","""Update from FUR n°3: On 18-10-2022, 1 additional Herring Gull was found dead and tested positive for HPAI H5N1.

On 17-11-2022, 1 additional Canada Goose and 3 additional Mute Swan was found dead and tested positive for HPAI H5N1.

On 18-11-2022, 1 additional Canada Goose was found dead and tested positive for HPAI H5N1.

Update: On 06-12-2022, 3 additional Canada Goose were found dead and tested positive for HPAI H5N1.""","""2022-10-19""","""Branta canadensis""","""Aves""",3,3
"""H5N1 subtype""","""H5N1""","""Adwick upon Dearne""","""GB""","""NA""","""2022-12-07""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Richings Park""","""GB""","""NA""","""2022-12-06""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Longbridge""","""GB""","""NA""","""2022-11-17""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Llangorse Lake""","""GB""","""NA""","""2022-11-16""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Ilford Railway Station""","""GB""","""On the 21-10-2022 additional Mute Swan was found dead and tested positive for HPAI H5N1

On 29-10-2022 2 additional Canada Goose was found dead and tested positive for HPAI H5N1""","""2022-10-07""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Ilford Railway Station""","""GB""","""On the 21-10-2022 additional Mute Swan was found dead and tested positive for HPAI H5N1

On 29-10-2022 2 additional Canada Goose was found dead and tested positive for HPAI H5N1

On 07/11/2022 One additional Canada Goose was found dead and tested positive for HPAI H5N1

On 07/11/2022 One Black Swan was found dead and tested positive for HPAI H5N1""","""2022-10-07""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Ilford Railway Station""","""GB""","""On the 21-10-2022 additional Mute Swan was found dead and tested positive for HPAI H5N1""","""2022-10-07""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Ilford Railway Station""","""GB""","""NA""","""2022-10-07""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Yardley Wood Railway Station""","""GB""","""On 03/11/2022 Five additional Canada Goose were found dead and tested positive for HPAI H5N1""","""2022-10-25""","""Branta canadensis""","""Aves""",5,5
"""H5N1 subtype""","""H5N1""","""Yardley Wood Railway Station""","""GB""","""NA""","""2022-10-25""","""Branta canadensis""","""Aves""",5,5
"""H5N1 subtype""","""H5N1""","""Kendal End""","""GB""","""NA""","""2022-11-04""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Lockwood""","""GB""","""NA""","""2022-11-10""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Ilford Railway Station""","""GB""","""On the 21-10-2022 additional Mute Swan was found dead and tested positive for HPAI H5N1

On 29-10-2022 2 additional Canada Goose was found dead and tested positive for HPAI H5N1""","""2022-10-07""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Ilford Railway Station""","""GB""","""NA""","""2022-10-07""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Ilford Railway Station""","""GB""","""On the 21-10-2022 additional Mute Swan was found dead and tested positive for HPAI H5N1""","""2022-10-07""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Keyhaven""","""GB""","""NA""","""2022-10-29""","""Branta canadensis""","""Aves""",4,4
"""H5N1 subtype""","""H5N1""","""Wolverhampton City Primary Care Trust""","""GB""","""NA""","""2022-10-31""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Wharton""","""GB""","""Update from FUR n°3: On 20-10-2022, 4 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-20""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Wharton""","""GB""","""Update from FUR n°3: On 20-10-2022, 4 additional Canada Goose was found dead and tested positive for HPAI H5N1.

On 28-10-2022, 1 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-20""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Henbury""","""GB""","""NA""","""2022-10-28""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Blackburn Central Library""","""GB""","""NA""","""2022-11-02""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""WWT Welney""","""GB""","""Additional Greylag Goose tested positive on 04/10/2022""","""2022-09-30""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""WWT Welney""","""GB""","""Additional Greylag Goose tested positive on 04/10/2022

On the 21-10- 2022 additional 2 Whooper Swan was found dead and tested positive for HPAI H5N1""","""2022-09-30""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""WWT Welney""","""GB""","""NA""","""2022-09-30""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""WWT Welney""","""GB""","""Additional Greylag Goose tested positive on 04/10/2022

On the 21-10- 2022 additional 2 Whooper Swan was found dead and tested positive for HPAI H5N1
On 26-10- 2022 additional Canada Goose and 2 Whooper Swan was found dead and tested positive for HPAI H5N1
On 04-11-2022, 1 additional Mute Swan was found dead and tested positive for HPAI H5N1.""","""2022-09-30""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Audley End House and Gardens""","""GB""","""NA""","""2022-10-19""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Broomfield and Kingswood""","""GB""","""On the 20-10-2022 additional Canada Goose was found dead and tested positive for HPAI H5N1""","""2022-09-27""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Broomfield and Kingswood""","""GB""","""NA""","""2022-09-27""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Elmley Island""","""GB""","""NA""","""2022-10-21""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Avon""","""GB""","""NA""","""2022-10-21""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Warningcamp""","""GB""","""Update from FUR n°3: On 15-10-2022, 1 additional Greylag Goose was found dead and tested positive for HPAI H5N1.

On 21/10/2022 1 Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-09""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Warningcamp""","""GB""","""Update from FUR n°3: On 15-10-2022, 1 additional Greylag Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-09""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Warningcamp""","""GB""","""NA""","""2022-10-09""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""WWT Steart""","""GB""","""On 28/10/2022 one additional Canada Goose was found dead and tested positive for HPAI H5N1. One Mallard Duck was found dead and tested positive for HPAI H5N1.""","""2022-10-17""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Yardley Wood Railway Station""","""GB""","""NA""","""2022-10-25""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Cranage""","""GB""","""NA""","""2022-10-25""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Alvaston Park""","""GB""","""NA""","""2022-10-27""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Chase""","""GB""","""Update from FUR n°: On 14-10-2022, 1 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-14""","""Branta canadensis""","""Aves""",3,3
"""H5N1 subtype""","""H5N1""","""Stoke""","""GB""","""NA""","""2020-12-06""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""The Hollies Guest House""","""GB""","""NA""","""2022-10-05""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Stanley""","""GB""","""NA""","""2022-10-04""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""The Fieldhead Hotel""","""GB""","""NA""","""2022-09-28""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""North Stafford Britannia Hotel""","""GB""","""NA""","""2022-09-28""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Astbury""","""GB""","""NA""","""2022-09-28""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Holiday Inn Swindon""","""GB""","""NA""","""2022-09-29""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Hotel BMR""","""GB""","""Update from FUR n°3: On 20-10-2022, 2 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-11""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Wharton""","""GB""","""Update from FUR n°3: On 20-10-2022, 4 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-20""","""Branta canadensis""","""Aves""",4,4
"""H5N1 subtype""","""H5N1""","""Haslington""","""GB""","""Update from FUR n°3: On 19-10-2022, 1 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-19""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Stanley""","""GB""","""Update from FUR n°3: On 20-10-2022, 3 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-04""","""Branta canadensis""","""Aves""",3,3
"""H5N1 subtype""","""H5N1""","""Stanley""","""GB""","""NA""","""2022-10-04""","""Branta canadensis""","""Aves""",3,3
"""H5N1 subtype""","""H5N1""","""The Hollies Guest House""","""GB""","""Update from FUR n 3: On 18-10-2022, 1 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-05""","""Branta canadensis""","""Aves""",3,3
"""H5N1 subtype""","""H5N1""","""The Hollies Guest House""","""GB""","""NA""","""2022-10-05""","""Branta canadensis""","""Aves""",3,3
"""H5N1 subtype""","""H5N1""","""Parham Airfield""","""GB""","""Update from FUR n°3: On 19-10-2022, 1 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-19""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Chase""","""GB""","""Update from FUR n°: On 14-10-2022, 1 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-14""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""WWT Steart""","""GB""","""Update from FUR n 3: On 17-10-2022, 1 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-17""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Little Langford""","""GB""","""Update from FUR n°3: On 14-10-2022, 2 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-14""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Hotel BMR""","""GB""","""NA""","""2022-10-11""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Hotel BMR""","""GB""","""Update from FUR n°3: On 20-10-2022, 2 additional Canada Goose was found dead and tested positive for HPAI H5N1.""","""2022-10-11""","""Branta canadensis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Guest Hospital""","""GB""","""NA""","""2022-10-08""","""Branta canadensis""","""Aves""",3,3
"""H5N1 subtype""","""H5N1""","""Wood Lane""","""GB""","""NA""","""2022-10-02""","""Branta canadensis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Yngsjösjön""","""SE""","""A Barnacle goose was found dead. It was sent to the National Veterinary Institute for laboratory analysis as part of the national surveillance program for avian influenza.""","""2023-03-28""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Oxie station""","""SE""","""A Barnacle goose was found diseased and was euthanized. It was sent to the National Veterinary Institute for laboratory analysis as part of the national surveillance program for avian influenza.""","""2022-11-28""","""Branta leucopsis""","""Aves""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Grönland""","""SE""","""A Barnacle goose was found dead. It was sent to the National Veterinary Institute for laboratory analysis as part of the national surveillance program for avian influenza.""","""2022-11-24""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Gruinart""","""GB""","""On the 06-01-2023 6 additional Barnacle Goose was found dead and tested positive for HPAI H5N1

On 12/12/2022 two additional BARNACLE GOOSE were found dead and tested positive for HPAI H5N1.
On 12/12/2022 one RINGED PLOVER was found dead and tested positive for HPAI H5N1.
On 12/12/2022 one WHOOPER SWAN was found dead and tested positive for HPAI H5N1.""","""2022-11-18""","""Branta leucopsis""","""Aves""",3,3
"""H5N1 subtype""","""H5N1""","""Gruinart""","""GB""","""NA""","""2022-11-18""","""Branta leucopsis""","""Aves""",3,3
"""H5N1 subtype""","""H5N1""","""Gruinart""","""GB""","""On the 06-01-2023 6 additional Barnacle Goose was found dead and tested positive for HPAI H5N1""","""2022-11-18""","""Branta leucopsis""","""Aves""",3,3
"""H5N1 subtype""","""H5N1""","""Lochar Water""","""GB""","""NA""","""2022-11-22""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Lochar Water""","""GB""","""On 30-11-22, one Pink-footed Goose was found dead and tested positive for HPAI H5N1
On the 16-01-2023 1 additional Whooper Swan was found dead and tested positive for HPAI H5N1""","""2022-11-22""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Gruinart""","""GB""","""On the 06-01-2023 6 additional Barnacle Goose was found dead and tested positive for HPAI H5N1

On 12/12/2022 two additional BARNACLE GOOSE were found dead and tested positive for HPAI H5N1.
On 12/12/2022 one RINGED PLOVER was found dead and tested positive for HPAI H5N1.
On 12/12/2022 one WHOOPER SWAN was found dead and tested positive for HPAI H5N1.""","""2022-11-18""","""Branta leucopsis""","""Aves""",6,6
"""H5N1 subtype""","""H5N1""","""Gruinart""","""GB""","""NA""","""2022-11-18""","""Branta leucopsis""","""Aves""",6,6
"""H5N1 subtype""","""H5N1""","""Gruinart""","""GB""","""On the 06-01-2023 6 additional Barnacle Goose was found dead and tested positive for HPAI H5N1""","""2022-11-18""","""Branta leucopsis""","""Aves""",6,6
"""H5N1 subtype""","""H5N1""","""Lochar Water""","""GB""","""On 30-11-22, one Pink-footed Goose was found dead and tested positive for HPAI H5N1.
On the 16-01-2023 1 additional Whooper Swan was found dead and tested positive for HPAI H5N1.

On 21/01/2023 one additional BARNACLE GOOSE was found dead and tested positive for HPAI H5N1.""","""2022-11-22""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Lochar Water""","""GB""","""On 30-11-22, one Pink-footed Goose was found dead and tested positive for HPAI H5N1""","""2022-11-22""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Lochar Water""","""GB""","""On 30-11-22, one Pink-footed Goose was found dead and tested positive for HPAI H5N1.
On the 16-01-2023 1 additional Whooper Swan was found dead and tested positive for HPAI H5N1.

On 21/01/2023 one additional BARNACLE GOOSE was found dead and tested positive for HPAI H5N1.

On 28/03/2023 one UNSPECIFIED GOOSE was found dead and tested positive for HPAI H5N1.""","""2022-11-22""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Lochar Water""","""GB""","""On 30-11-22, one Pink-footed Goose was found dead and tested positive for HPAI H5N1.
On the 16-01-2023 1 additional Whooper Swan was found dead and tested positive for HPAI H5N1.""","""2022-11-22""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Vaul Bay""","""GB""","""NA""","""2023-02-05""","""Branta leucopsis""","""Aves""",3,3
"""H5N1 subtype""","""H5N1""","""Dye Cottage""","""GB""","""NA""","""2022-12-21""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Gladhouse Reservoir""","""GB""","""NA""","""2022-11-30""","""Branta leucopsis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Beal""","""GB""","""NA""","""2022-10-28""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Minsmere River""","""GB""","""NA""","""2022-10-19""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Kumpulan siirtolapuutarha""","""FI""","""NA""","""2021-09-24""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Reimarla""","""FI""","""NA""","""2021-09-03""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Tölöviken""","""FI""","""NA""","""2021-09-08""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Luukkola""","""FI""","""NA""","""2021-05-09""","""Branta leucopsis""","""Aves""","""NA""",1
"""H5N1 subtype""","""H5N1""","""Luukkola""","""FI""","""NA""","""2021-05-09""","""Branta leucopsis""","""Aves""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Sääperijärvi""","""FI""","""NA""","""2021-05-16""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Kitee""","""FI""","""NA""","""2021-05-18""","""Branta leucopsis""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Maironiemi""","""FI""","""NA""","""2021-05-15""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Kaskitarha""","""FI""","""NA""","""2021-05-22""","""Branta leucopsis""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Honkasaari""","""FI""","""NA""","""2021-05-19""","""Branta leucopsis""","""Aves""",1,1
