data,yearMonth,geo,species,flu,monthlyCases
"""FluNet""","""2020-2""","""Mongolia""","""Homo sapiens""","""Influenza A virus""",298
"""FluNet""","""2020-2""","""Germany""","""Homo sapiens""","""Influenza A virus""",279
"""FluNet""","""2020-2""","""Cuba""","""Homo sapiens""","""Influenza A virus""",244
"""FluNet""","""2020-2""","""Ukraine""","""Homo sapiens""","""Influenza A virus""",227
"""FluNet""","""2020-2""","""Montenegro""","""Homo sapiens""","""Influenza A virus""",220
"""FluNet""","""2020-2""","""Australia""","""Homo sapiens""","""Influenza A virus""",191
"""FluNet""","""2020-2""","""Mexico""","""Homo sapiens""","""Influenza A virus""",186
"""FluNet""","""2020-2""","""Estonia""","""Homo sapiens""","""Influenza A virus""",184
"""FluNet""","""2020-2""","""Czechia""","""Homo sapiens""","""Influenza A virus""",174
"""FluNet""","""2020-2""","""Greece""","""Homo sapiens""","""Influenza A virus""",165
"""FluNet""","""2020-2""","""Kazakhstan""","""Homo sapiens""","""Influenza A virus""",135
"""FluNet""","""2020-2""","""Nepal""","""Homo sapiens""","""Influenza A virus""",134
"""FluNet""","""2020-2""","""Egypt""","""Homo sapiens""","""Influenza A virus""",134
"""FluNet""","""2020-2""","""Slovakia""","""Homo sapiens""","""Influenza A virus""",126
"""FluNet""","""2020-2""","""Albania""","""Homo sapiens""","""Influenza A virus""",123
"""FluNet""","""2020-2""","""Bulgaria""","""Homo sapiens""","""Influenza A virus""",95
"""FluNet""","""2020-2""","""Luxembourg""","""Homo sapiens""","""Influenza A virus""",86
"""FluNet""","""2020-2""","""Indonesia""","""Homo sapiens""","""Influenza A virus""",86
"""FluNet""","""2020-2""","""Morocco""","""Homo sapiens""","""Influenza A virus""",83
"""FluNet""","""2020-2""","""Lebanon""","""Homo sapiens""","""Influenza A virus""",81
"""FluNet""","""2020-2""","""Saudi Arabia""","""Homo sapiens""","""Influenza A virus""",79
"""FluNet""","""2020-2""","""Brazil""","""Homo sapiens""","""Influenza A virus""",73
"""FluNet""","""2020-2""","""India""","""Homo sapiens""","""Influenza A virus""",63
"""FluNet""","""2020-2""","""Belgium""","""Homo sapiens""","""Influenza A virus""",63
"""FluNet""","""2020-2""","""Lithuania""","""Homo sapiens""","""Influenza A virus""",62
"""FluNet""","""2020-2""","""Iceland""","""Homo sapiens""","""Influenza A virus""",58
"""FluNet""","""2020-2""","""Malta""","""Homo sapiens""","""Influenza A virus""",54
"""FluNet""","""2020-2""","""Latvia""","""Homo sapiens""","""Influenza A virus""",53
"""FluNet""","""2020-2""","""Thailand""","""Homo sapiens""","""Influenza A virus""",46
"""FluNet""","""2020-2""","""North Macedonia""","""Homo sapiens""","""Influenza A virus""",43
"""FluNet""","""2020-2""","""Azerbaijan""","""Homo sapiens""","""Influenza A virus""",38
"""FluNet""","""2020-2""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",33
"""FluNet""","""2020-2""","""Kyrgyzstan""","""Homo sapiens""","""Influenza A virus""",26
"""FluNet""","""2020-2""","""Ireland""","""Homo sapiens""","""Influenza A virus""",26
"""FluNet""","""2020-2""","""Belarus""","""Homo sapiens""","""Influenza A virus""",25
"""FluNet""","""2020-2""","""Afghanistan""","""Homo sapiens""","""Influenza A virus""",24
"""FluNet""","""2020-2""","""Israel""","""Homo sapiens""","""Influenza A virus""",24
"""FluNet""","""2020-2""","""Mali""","""Homo sapiens""","""Influenza A virus""",23
"""FluNet""","""2020-2""","""Cambodia""","""Homo sapiens""","""Influenza A virus""",22
"""FluNet""","""2020-2""","""Armenia""","""Homo sapiens""","""Influenza A virus""",22
"""FluNet""","""2020-2""","""Bangladesh""","""Homo sapiens""","""Influenza A virus""",19
"""FluNet""","""2020-2""","""Tunisia""","""Homo sapiens""","""Influenza A virus""",18
"""FluNet""","""2020-2""","""Japan""","""Homo sapiens""","""Influenza A virus""",18
"""FluNet""","""2020-2""","""Nigeria""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2020-2""","""Georgia""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2020-2""","""Bhutan""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2020-2""","""Mauritania""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2020-2""","""Togo""","""Homo sapiens""","""Influenza A virus""",10
"""FluNet""","""2020-2""","""Oman""","""Homo sapiens""","""Influenza A virus""",10
"""FluNet""","""2020-2""","""Chile""","""Homo sapiens""","""Influenza A virus""",10
"""FluNet""","""2020-2""","""United Arab Emirates""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2020-2""","""Cameroon""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2020-2""","""Guatemala""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2020-2""","""Singapore""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2020-2""","""Burkina Faso""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2020-2""","""Ecuador""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2020-2""","""Peru""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2020-2""","""Mauritius""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2020-2""","""Ghana""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2020-2""","""French Guiana""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2020-2""","""Algeria""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2020-2""","""Zambia""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2020-2""","""Argentina""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2020-2""","""Tajikistan""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2020-2""","""Suriname""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2020-2""","""Jordan""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2020-2""","""Niger""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2020-2""","""Myanmar""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-2""","""Colombia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-2""","""Timor-Leste""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-2""","""Honduras""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-2""","""Uruguay""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-2""","""Iraq""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-2""","""Fiji""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-2""","""Saint Lucia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-2""","""Haiti""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-2""","""Guadeloupe""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-2""","""Belize""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-2""","""Philippines""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-2""","""New Caledonia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-2""","""El Salvador""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-3""","""Canada""","""Homo sapiens""","""Influenza A virus""",4602
"""FluNet""","""2020-3""","""Norway""","""Homo sapiens""","""Influenza A virus""",2732
"""FluNet""","""2020-3""","""Netherlands""","""Homo sapiens""","""Influenza A virus""",1750
"""FluNet""","""2020-3""","""Denmark""","""Homo sapiens""","""Influenza A virus""",1744
"""FluNet""","""2020-3""","""Sweden""","""Homo sapiens""","""Influenza A virus""",1371
"""FluNet""","""2020-3""","""France""","""Homo sapiens""","""Influenza A virus""",1365
"""FluNet""","""2020-3""","""Switzerland""","""Homo sapiens""","""Influenza A virus""",605
"""FluNet""","""2020-3""","""Austria""","""Homo sapiens""","""Influenza A virus""",369
"""FluNet""","""2020-3""","""Poland""","""Homo sapiens""","""Influenza A virus""",314
"""FluNet""","""2020-3""","""Portugal""","""Homo sapiens""","""Influenza A virus""",208
"""FluNet""","""2020-3""","""Australia""","""Homo sapiens""","""Influenza A virus""",191
"""FluNet""","""2020-3""","""Hungary""","""Homo sapiens""","""Influenza A virus""",174
"""FluNet""","""2020-3""","""Argentina""","""Homo sapiens""","""Influenza A virus""",167
"""FluNet""","""2020-3""","""Brazil""","""Homo sapiens""","""Influenza A virus""",164
"""FluNet""","""2020-3""","""China""","""Homo sapiens""","""Influenza A virus""",146
"""FluNet""","""2020-3""","""Ukraine""","""Homo sapiens""","""Influenza A virus""",139
"""FluNet""","""2020-3""","""Spain""","""Homo sapiens""","""Influenza A virus""",133
"""FluNet""","""2020-3""","""Germany""","""Homo sapiens""","""Influenza A virus""",124
"""FluNet""","""2020-3""","""Nepal""","""Homo sapiens""","""Influenza A virus""",121
"""FluNet""","""2020-3""","""Slovenia""","""Homo sapiens""","""Influenza A virus""",121
"""FluNet""","""2020-3""","""Indonesia""","""Homo sapiens""","""Influenza A virus""",86
"""FluNet""","""2020-3""","""Chile""","""Homo sapiens""","""Influenza A virus""",85
"""FluNet""","""2020-3""","""Romania""","""Homo sapiens""","""Influenza A virus""",84
"""FluNet""","""2020-3""","""Qatar""","""Homo sapiens""","""Influenza A virus""",80
"""FluNet""","""2020-3""","""Cuba""","""Homo sapiens""","""Influenza A virus""",78
"""FluNet""","""2020-3""","""Montenegro""","""Homo sapiens""","""Influenza A virus""",77
"""FluNet""","""2020-3""","""Egypt""","""Homo sapiens""","""Influenza A virus""",62
"""FluNet""","""2020-3""","""Italy""","""Homo sapiens""","""Influenza A virus""",61
"""FluNet""","""2020-3""","""Latvia""","""Homo sapiens""","""Influenza A virus""",59
"""FluNet""","""2020-3""","""Slovakia""","""Homo sapiens""","""Influenza A virus""",50
"""FluNet""","""2020-3""","""Mexico""","""Homo sapiens""","""Influenza A virus""",48
"""FluNet""","""2020-3""","""Estonia""","""Homo sapiens""","""Influenza A virus""",43
"""FluNet""","""2020-3""","""Oman""","""Homo sapiens""","""Influenza A virus""",36
"""FluNet""","""2020-3""","""Mali""","""Homo sapiens""","""Influenza A virus""",33
"""FluNet""","""2020-3""","""Kazakhstan""","""Homo sapiens""","""Influenza A virus""",33
"""FluNet""","""2020-3""","""Serbia""","""Homo sapiens""","""Influenza A virus""",32
"""FluNet""","""2020-3""","""Albania""","""Homo sapiens""","""Influenza A virus""",31
"""FluNet""","""2020-3""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",29
"""FluNet""","""2020-3""","""Iceland""","""Homo sapiens""","""Influenza A virus""",26
"""FluNet""","""2020-3""","""Lithuania""","""Homo sapiens""","""Influenza A virus""",26
"""FluNet""","""2020-3""","""Saudi Arabia""","""Homo sapiens""","""Influenza A virus""",25
"""FluNet""","""2020-3""","""Togo""","""Homo sapiens""","""Influenza A virus""",24
"""FluNet""","""2020-3""","""Armenia""","""Homo sapiens""","""Influenza A virus""",19
"""FluNet""","""2020-3""","""Cambodia""","""Homo sapiens""","""Influenza A virus""",18
"""FluNet""","""2020-3""","""India""","""Homo sapiens""","""Influenza A virus""",18
"""FluNet""","""2020-3""","""Greece""","""Homo sapiens""","""Influenza A virus""",15
"""FluNet""","""2020-3""","""Thailand""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2020-3""","""Luxembourg""","""Homo sapiens""","""Influenza A virus""",13
"""FluNet""","""2020-3""","""Guatemala""","""Homo sapiens""","""Influenza A virus""",9
"""FluNet""","""2020-3""","""Mongolia""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2020-3""","""Zambia""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2020-3""","""Belgium""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2020-3""","""Japan""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2020-3""","""Ireland""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2020-3""","""Bangladesh""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2020-3""","""Lebanon""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2020-3""","""Honduras""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2020-3""","""Costa Rica""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2020-3""","""Georgia""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2020-3""","""Jamaica""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2020-3""","""Bhutan""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2020-3""","""Niger""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2020-3""","""Belize""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2020-3""","""Mauritius""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2020-3""","""Martinique""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2020-3""","""Myanmar""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2020-3""","""Uganda""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2020-3""","""Nigeria""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2020-3""","""Morocco""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2020-3""","""Ghana""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2020-3""","""Yemen""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-3""","""South Africa""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-3""","""Peru""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-3""","""Finland""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-3""","""Tunisia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-3""","""Nicaragua""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-3""","""Bulgaria""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-3""","""Azerbaijan""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-3""","""United Arab Emirates""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-3""","""Mozambique""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-3""","""Uruguay""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-3""","""Singapore""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-3""","""Seychelles""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-3""","""Maldives""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-3""","""Guadeloupe""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-3""","""French Guiana""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-3""","""Colombia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-4""","""Brazil""","""Homo sapiens""","""Influenza A virus""",47
"""FluNet""","""2020-4""","""Netherlands""","""Homo sapiens""","""Influenza A virus""",46
"""FluNet""","""2020-4""","""Canada""","""Homo sapiens""","""Influenza A virus""",26
"""FluNet""","""2020-4""","""China""","""Homo sapiens""","""Influenza A virus""",18
"""FluNet""","""2020-4""","""Norway""","""Homo sapiens""","""Influenza A virus""",16
"""FluNet""","""2020-4""","""Lebanon""","""Homo sapiens""","""Influenza A virus""",15
"""FluNet""","""2020-4""","""Australia""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2020-4""","""Argentina""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2020-4""","""Egypt""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2020-4""","""Sweden""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2020-4""","""Denmark""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2020-4""","""Indonesia""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2020-4""","""France""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2020-4""","""Togo""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2020-4""","""Mexico""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-4""","""Latvia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-4""","""Thailand""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-4""","""Romania""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-4""","""Poland""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-4""","""Guatemala""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-4""","""Chile""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-4""","""Cameroon""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-4""","""Maldives""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-4""","""Slovakia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-4""","""Belgium""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-5""","""Canada""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2020-5""","""Egypt""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2020-5""","""Argentina""","""Homo sapiens""","""Influenza A virus""",8
"""WAHIS""","""2020-5""","""Tallinn Hippodrome""","""Equidae""","""Influenza A virus""",8
"""FluNet""","""2020-5""","""Norway""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2020-5""","""China""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2020-5""","""Chile""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2020-5""","""Sweden""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-5""","""Indonesia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2020-6""","""Egypt""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2020-6""","""China""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2020-6""","""Canada""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2020-6""","""Brazil""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2020-6""","""Slovakia""","""Homo sapiens""","""Influenza A virus""",3
